candidat,parti,intentions,erreur_sup,erreur_inf,id,nom_institut,fin_enquete,lower_b,upper_b,fitted,parti_o
Marine Le Pen,Rassemblement national,26,28.9692,23.0308,20211018_1020_ow,Opinion Way,2021-10-20,16.182732905303787,20.19385151402623,18.188292209664993,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.6749,17.3251,20211018_1020_ow,Opinion Way,2021-10-20,16.182732905303787,20.19385151402623,18.188292209664993,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.5692,15.4308,20211018_1020_ow,Opinion Way,2021-10-20,16.182732905303787,20.19385151402623,18.188292209664993,Rassemblement national
Marine Le Pen,Rassemblement national,16,17.7072,14.2928,20211022_1025_hi,Harris Interactive,2021-10-25,15.824031060318678,19.704793886110142,17.764412473214385,Rassemblement national
Marine Le Pen,Rassemblement national,16,17.7172,14.2828,20211022_1025_hi,Harris Interactive,2021-10-25,15.824031060318678,19.704793886110142,17.764412473214385,Rassemblement national
Marine Le Pen,Rassemblement national,16,17.6876,14.3124,20211022_1025_hi,Harris Interactive,2021-10-25,15.824031060318678,19.704793886110142,17.764412473214385,Rassemblement national
Marine Le Pen,Rassemblement national,19,21.6774,16.3226,20211025_1027_elb,Elabe,2021-10-27,15.7486459000651,19.637148257992116,17.692897079028583,Rassemblement national
Marine Le Pen,Rassemblement national,19,21.6774,16.3226,20211025_1027_elb,Elabe,2021-10-27,15.7486459000651,19.637148257992116,17.692897079028583,Rassemblement national
Marine Le Pen,Rassemblement national,19,21.6621,16.3379,20211025_1027_elb,Elabe,2021-10-27,15.7486459000651,19.637148257992116,17.692897079028583,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.8429,14.1571,20211026_1027_ifp,Ifop,2021-10-27,15.7486459000651,19.637148257992116,17.692897079028583,Rassemblement national
Marine Le Pen,Rassemblement national,15,16.667,13.333,20211028_1030_hi,Harris Interactive,2021-10-30,15.685126606888113,19.661755264331532,17.673440935609804,Rassemblement national
Marine Le Pen,Rassemblement national,16,17.7313,14.2687,20211028_1030_hi,Harris Interactive,2021-10-30,15.685126606888113,19.661755264331532,17.673440935609804,Rassemblement national
Marine Le Pen,Rassemblement national,16,17.7414,14.2586,20211028_1030_hi,Harris Interactive,2021-10-30,15.685126606888113,19.661755264331532,17.673440935609804,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.4233,15.5767,20211103_1105_ifp,Ifop,2021-11-05,15.67306583602846,19.910200329687637,17.79163308285804,Rassemblement national
Marine Le Pen,Rassemblement national,16,18.2822,13.7178,20211103_1105_ifp,Ifop,2021-11-05,15.67306583602846,19.910200329687637,17.79163308285804,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.3448,14.6552,20211103_1105_ifp,Ifop,2021-11-05,15.67306583602846,19.910200329687637,17.79163308285804,Rassemblement national
Marine Le Pen,Rassemblement national,16.5,18.8266,14.173400000000001,20211103_1105_ifp,Ifop,2021-11-05,15.67306583602846,19.910200329687637,17.79163308285804,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.3794,14.6206,20211103_1105_ifp,Ifop,2021-11-05,15.67306583602846,19.910200329687637,17.79163308285804,Rassemblement national
Marine Le Pen,Rassemblement national,15,16.6871,13.3129,20211105_1108_hi,Harris Interactive,2021-11-08,15.68992476137968,19.99514353671416,17.842534149046916,Rassemblement national
Marine Le Pen,Rassemblement national,16,17.7321,14.2679,20211105_1108_hi,Harris Interactive,2021-11-08,15.68992476137968,19.99514353671416,17.842534149046916,Rassemblement national
Marine Le Pen,Rassemblement national,15,16.6871,13.3129,20211105_1108_hi,Harris Interactive,2021-11-08,15.68992476137968,19.99514353671416,17.842534149046916,Rassemblement national
Marine Le Pen,Rassemblement national,19,20.6912,17.3088,20211105_1108_odx,Odoxa,2021-11-08,15.68992476137968,19.99514353671416,17.842534149046916,Rassemblement national
Marine Le Pen,Rassemblement national,18,19.6563,16.3437,20211105_1108_odx,Odoxa,2021-11-08,15.68992476137968,19.99514353671416,17.842534149046916,Rassemblement national
Marine Le Pen,Rassemblement national,18.5,20.1853,16.8147,20211105_1108_odx,Odoxa,2021-11-08,15.68992476137968,19.99514353671416,17.842534149046916,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.4543,15.5457,20211110_1111_elb,Elabe,2021-11-11,15.840384570853374,20.172587274834008,18.006485922843698,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.3725,14.6275,20211110_1111_elb,Elabe,2021-11-11,15.840384570853374,20.172587274834008,18.006485922843698,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.4403,15.5597,20211110_1111_elb,Elabe,2021-11-11,15.840384570853374,20.172587274834008,18.006485922843698,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.4266,15.5734,20211110_1111_elb,Elabe,2021-11-11,15.840384570853374,20.172587274834008,18.006485922843698,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.3996,14.6004,20211110_1111_elb,Elabe,2021-11-11,15.840384570853374,20.172587274834008,18.006485922843698,Rassemblement national
Marine Le Pen,Rassemblement national,14,15.6364,12.3636,20211109_1112_clu,Cluster17,2021-11-12,15.91367489578199,20.25507941542596,18.084377155603985,Rassemblement national
Marine Le Pen,Rassemblement national,26,28.9108,23.0892,20211112_1115_bva,BVA,2021-11-15,16.010310877934383,20.367738561092594,18.189024719513505,Rassemblement national
Marine Le Pen,Rassemblement national,28,30.9977,25.0023,20211112_1115_bva,BVA,2021-11-15,16.010310877934383,20.367738561092594,18.189024719513505,Rassemblement national
Marine Le Pen,Rassemblement national,27,29.9462,24.0538,20211112_1115_bva,BVA,2021-11-15,16.010310877934383,20.367738561092594,18.189024719513505,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.5193,15.4807,20211112_1115_bva,BVA,2021-11-15,16.010310877934383,20.367738561092594,18.189024719513505,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.534300000000002,15.4657,20211112_1115_bva,BVA,2021-11-15,16.010310877934383,20.367738561092594,18.189024719513505,Rassemblement national
Marine Le Pen,Rassemblement national,19,21.6034,16.3966,20211112_1115_bva,BVA,2021-11-15,16.010310877934383,20.367738561092594,18.189024719513505,Rassemblement national
Marine Le Pen,Rassemblement national,16,17.721,14.279,20211112_1115_hi,Harris Interactive,2021-11-15,16.010310877934383,20.367738561092594,18.189024719513505,Rassemblement national
Marine Le Pen,Rassemblement national,16,17.721,14.279,20211112_1115_hi,Harris Interactive,2021-11-15,16.010310877934383,20.367738561092594,18.189024719513505,Rassemblement national
Marine Le Pen,Rassemblement national,16,17.721,14.279,20211112_1115_hi,Harris Interactive,2021-11-15,16.010310877934383,20.367738561092594,18.189024719513505,Rassemblement national
Marine Le Pen,Rassemblement national,19,21.2405,16.7595,20211115_1117_ow,Opinion Way,2021-11-17,15.996519415903196,20.35700509966333,18.176762257783274,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.2705,17.7295,20211115_1117_ow,Opinion Way,2021-11-17,15.996519415903196,20.35700509966333,18.176762257783274,Rassemblement national
Marine Le Pen,Rassemblement national,26,28.5208,23.4792,20211115_1117_ow,Opinion Way,2021-11-17,15.996519415903196,20.35700509966333,18.176762257783274,Rassemblement national
Marine Le Pen,Rassemblement national,21,23.3262,18.6738,20211115_1117_ow,Opinion Way,2021-11-17,15.996519415903196,20.35700509966333,18.176762257783274,Rassemblement national
Marine Le Pen,Rassemblement national,15,16.7736,13.2264,20211117_1121_clu,Cluster17,2021-11-21,16.019958274860283,20.382747791096175,18.201353032978226,Rassemblement national
Marine Le Pen,Rassemblement national,14,15.7102,12.2898,20211117_1121_clu,Cluster17,2021-11-21,16.019958274860283,20.382747791096175,18.201353032978226,Rassemblement national
Marine Le Pen,Rassemblement national,14,15.672,12.328,20211117_1121_clu,Cluster17,2021-11-21,16.019958274860283,20.382747791096175,18.201353032978226,Rassemblement national
Marine Le Pen,Rassemblement national,15,16.7876,13.2124,20211117_1121_clu,Cluster17,2021-11-21,16.019958274860283,20.382747791096175,18.201353032978226,Rassemblement national
Marine Le Pen,Rassemblement national,15,16.7334,13.2666,20211117_1121_clu,Cluster17,2021-11-21,16.019958274860283,20.382747791096175,18.201353032978226,Rassemblement national
Marine Le Pen,Rassemblement national,16,17.6828,14.3172,20211119_1122_hi,Harris Interactive,2021-11-22,15.99278477238359,20.352017635100445,18.172401203742012,Rassemblement national
Marine Le Pen,Rassemblement national,17,18.7447,15.2553,20211119_1122_hi,Harris Interactive,2021-11-22,15.99278477238359,20.352017635100445,18.172401203742012,Rassemblement national
Marine Le Pen,Rassemblement national,17,18.7447,15.2553,20211119_1122_hi,Harris Interactive,2021-11-22,15.99278477238359,20.352017635100445,18.172401203742012,Rassemblement national
Marine Le Pen,Rassemblement national,16,17.6636,14.3364,20211119_1122_hi,Harris Interactive,2021-11-22,15.99278477238359,20.352017635100445,18.172401203742012,Rassemblement national
Marine Le Pen,Rassemblement national,16,17.6731,14.3269,20211119_1122_hi,Harris Interactive,2021-11-22,15.99278477238359,20.352017635100445,18.172401203742012,Rassemblement national
Marine Le Pen,Rassemblement national,21,23.6668,18.3332,20211123_1124_elb,Elabe,2021-11-24,15.894891776672258,20.239081740405513,18.06698675853888,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.6039,17.3961,20211123_1124_elb,Elabe,2021-11-24,15.894891776672258,20.239081740405513,18.06698675853888,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.6039,17.3961,20211123_1124_elb,Elabe,2021-11-24,15.894891776672258,20.239081740405513,18.06698675853888,Rassemblement national
Marine Le Pen,Rassemblement national,22,24.7444,19.2556,20211123_1124_elb,Elabe,2021-11-24,15.894891776672258,20.239081740405513,18.06698675853888,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.6039,17.3961,20211123_1124_elb,Elabe,2021-11-24,15.894891776672258,20.239081740405513,18.06698675853888,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.4999,17.5001,20211123_1125_ifp,Ifop,2021-11-25,15.834452640551854,20.16769360041739,18.001073120484616,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.4982,17.5018,20211123_1125_ifp,Ifop,2021-11-25,15.834452640551854,20.16769360041739,18.001073120484616,Rassemblement national
Marine Le Pen,Rassemblement national,19.5,21.951,17.049,20211123_1125_ifp,Ifop,2021-11-25,15.834452640551854,20.16769360041739,18.001073120484616,Rassemblement national
Marine Le Pen,Rassemblement national,19,21.4236,16.5764,20211123_1125_ifp,Ifop,2021-11-25,15.834452640551854,20.16769360041739,18.001073120484616,Rassemblement national
Marine Le Pen,Rassemblement national,19,21.4107,16.5893,20211123_1125_ifp,Ifop,2021-11-25,15.834452640551854,20.16769360041739,18.001073120484616,Rassemblement national
Marine Le Pen,Rassemblement national,20,21.8577,18.1423,20211126_1129_hi,Harris Interactive,2021-11-29,15.545643161983152,19.821018583678825,17.683330872830986,Rassemblement national
Marine Le Pen,Rassemblement national,20,21.8577,18.1423,20211126_1129_hi,Harris Interactive,2021-11-29,15.545643161983152,19.821018583678825,17.683330872830986,Rassemblement national
Marine Le Pen,Rassemblement national,19,20.8114,17.1886,20211126_1129_hi,Harris Interactive,2021-11-29,15.545643161983152,19.821018583678825,17.683330872830986,Rassemblement national
Marine Le Pen,Rassemblement national,18,19.7598,16.2402,20211203_1206_hi,Harris Interactive,2021-12-06,15.054199496926433,19.23209610716141,17.143147802043913,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.3092,14.6908,20211204_1206_ifp,Ifop,2021-12-06,15.054199496926433,19.23209610716141,17.143147802043913,Rassemblement national
Marine Le Pen,Rassemblement national,15,17.2521,12.7479,20211206_1207_elb,Elabe,2021-12-07,15.005717897098823,19.176103448352574,17.09091067272569,Rassemblement national
Marine Le Pen,Rassemblement national,16,18.6302,13.3698,20211206_1208_ips,Ipsos,2021-12-08,14.959413299362119,19.123349678052424,17.041381488707266,Rassemblement national
Marine Le Pen,Rassemblement national,16,18.4033,13.5967,20211206_1208_bva,BVA,2021-12-08,14.959413299362119,19.123349678052424,17.041381488707266,Rassemblement national
Marine Le Pen,Rassemblement national,16,17.973,14.027,20211204_1208_clu,Cluster17,2021-12-08,14.959413299362119,19.123349678052424,17.041381488707266,Rassemblement national
Marine Le Pen,Rassemblement national,17,18.9202,15.0798,20211207_1209_odx,Odoxa,2021-12-09,14.909066231810156,19.06611558634444,16.98759090907729,Rassemblement national
Marine Le Pen,Rassemblement national,16,18.5429,13.4571,20211208_1209_ow,Opinion Way,2021-12-09,14.909066231810156,19.06611558634444,16.98759090907729,Rassemblement national
Marine Le Pen,Rassemblement national,16,17.6485,14.3515,20211210_1213_hi,Harris Interactive,2021-12-13,14.679658358001186,18.806146744972477,16.742902551486825,Rassemblement national
Marine Le Pen,Rassemblement national,14.5,15.3673,13.6327,20211207_1213_ips,Ipsos,2021-12-13,14.679658358001186,18.806146744972477,16.742902551486825,Rassemblement national
Marine Le Pen,Rassemblement national,12,14.291,9.709,20211214_1215_ifp,Ifop,2021-12-15,14.556826225122048,18.66718235723922,16.612004291180632,Rassemblement national
Marine Le Pen,Rassemblement national,16,18.0448,13.9552,20211213_1215_ow,Opinion Way,2021-12-15,14.556826225122048,18.66718235723922,16.612004291180632,Rassemblement national
Marine Le Pen,Rassemblement national,15,16.8417,13.1583,20211212_1215_clu,Cluster17,2021-12-15,14.556826225122048,18.66718235723922,16.612004291180632,Rassemblement national
Marine Le Pen,Rassemblement national,16,18.3297,13.6703,20211217_1220_elb,Elabe,2021-12-20,14.265838333017362,18.337760940036627,16.30179963652699,Rassemblement national
Marine Le Pen,Rassemblement national,13,14.7498,11.2502,20211219_1222_clu,Cluster17,2021-12-22,14.168905501491784,18.22764747052294,16.19827648600736,Rassemblement national
Marine Le Pen,Rassemblement national,16,18.2893,13.7107,20211221_1222_ow,Opinion Way,2021-12-22,14.168905501491784,18.22764747052294,16.19827648600736,Rassemblement national
Marine Le Pen,Rassemblement national,16,17.6584,14.3416,20211228_1231_hi,Harris Interactive,2021-12-31,14.034081451013904,18.067043093856306,16.0505622724351,Rassemblement national
Marine Le Pen,Rassemblement national,16,17.6681,14.3319,20211228_1231_hi,Harris Interactive,2021-12-31,14.034081451013904,18.067043093856306,16.0505622724351,Rassemblement national
Marine Le Pen,Rassemblement national,16,17.6584,14.3416,20211228_1231_hi,Harris Interactive,2021-12-31,14.034081451013904,18.067043093856306,16.0505622724351,Rassemblement national
Marine Le Pen,Rassemblement national,16,17.6488,14.3512,20211228_1231_hi,Harris Interactive,2021-12-31,14.034081451013904,18.067043093856306,16.0505622724351,Rassemblement national
Marine Le Pen,Rassemblement national,14.5,15.9794,13.0206,20211227_1231_clu,Cluster17,2021-12-31,14.034081451013904,18.067043093856306,16.0505622724351,Rassemblement national
Marine Le Pen,Rassemblement national,16,18.4092,13.5908,20220102_0103r_ow,Opinion Way,2022-01-03,14.165143999466627,18.2079811211955,16.18656256033106,Rassemblement national
Marine Le Pen,Rassemblement national,16,17.9918,14.0082,20220102_0104r_ow,Opinion Way,2022-01-04,14.228265199427268,18.27638641465115,16.25232580703921,Rassemblement national
Marine Le Pen,Rassemblement national,16,18.0358,13.9642,20220102_0105r_ow,Opinion Way,2022-01-05,14.295719164597916,18.34971474332522,16.32271695396157,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.719,14.281,20220105_0106_ips,Ipsos,2022-01-06,14.364275448961658,18.424492143046,16.39438379600383,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.719,14.281,20220105_0106_ips,Ipsos,2022-01-06,14.364275448961658,18.424492143046,16.39438379600383,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.051,14.949,20220103_0106r_ow,Opinion Way,2022-01-06,14.364275448961658,18.424492143046,16.39438379600383,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.4654,14.5346,20220105_0106_bva,BVA,2022-01-06,14.364275448961658,18.424492143046,16.39438379600383,Rassemblement national
